case,ssim,psnr,mse,mae,msle,psnr_01,psnr_01_eps,psnr_eps,rmse
BraTS-GLI-00692-001,0.9503979086875916,16.839460372924805,0.01118045300245285,0.0775737315416336,0.003856578143313527,19.515405654907227,19.515405654907227,16.839460372924805,0.10573765635490417
BraTS-GLI-00759-000,0.685100793838501,17.66093635559082,0.017135869711637497,0.08931003510951996,0.0071950750425457954,17.66093635559082,17.660938262939453,17.660938262939453,0.13090404868125916
BraTS-GLI-00789-000,0.590297281742096,15.40405559539795,0.028813393786549568,0.1126081719994545,0.011935771442949772,15.40405559539795,15.404056549072266,15.404056549072266,0.1697450876235962
BraTS-GLI-00801-000,0.8372712731361389,19.195138931274414,0.004837959073483944,0.046468328684568405,0.0015301378443837166,23.15337562561035,23.153379440307617,19.195138931274414,0.06955543905496597
BraTS-GLI-00808-000,0.8339771628379822,22.307331085205078,0.005878502037376165,0.04889348894357681,0.002077598124742508,22.307331085205078,22.307334899902344,22.307334899902344,0.07667139172554016
BraTS-GLI-01043-000,0.6977234482765198,17.795536041259766,0.011398237198591232,0.07750371843576431,0.004115813411772251,19.431621551513672,19.431623458862305,17.795442581176758,0.10676252841949463
BraTS-GLI-01053-000,0.8813367486000061,21.08794593811035,0.007784044835716486,0.06449706107378006,0.0033002879936248064,21.08794593811035,21.087947845458984,21.087947845458984,0.08822723478078842
BraTS-GLI-01055-000,0.755378782749176,17.593303680419922,0.017404817044734955,0.08660160005092621,0.007054523099213839,17.593303680419922,17.593305587768555,17.593305587768555,0.13192731142044067
BraTS-GLI-01079-000,0.5220716595649719,15.38614273071289,0.0289324838668108,0.11363580077886581,0.01142691820859909,15.38614273071289,15.38614273071289,15.38614273071289,0.1700955182313919
BraTS-GLI-01105-000,0.6228975653648376,17.996562957763672,0.01586148329079151,0.08438042551279068,0.006448593456298113,17.996562957763672,17.99656105041504,17.99656105041504,0.1259423792362213
BraTS-GLI-01109-000,0.7816881537437439,15.03652286529541,0.015765411779284477,0.08734028786420822,0.0055469791404902935,18.022945404052734,18.022947311401367,15.015859603881836,0.12556038796901703
BraTS-GLI-01121-000,0.9781888723373413,19.416776657104492,0.005959891248494387,0.05908491834998131,0.0023622901644557714,22.247615814208984,22.247617721557617,19.416776657104492,0.07720033079385757
BraTS-GLI-01132-000,0.6012258529663086,17.23398780822754,0.018906066194176674,0.09664782136678696,0.007081679999828339,17.23398780822754,17.23398780822754,17.23398780822754,0.13749933242797852
BraTS-GLI-01174-000,0.9454387426376343,11.862532615661621,0.011899053119122982,0.08488257974386215,0.003488607006147504,19.244874954223633,19.244876861572266,11.85682201385498,0.10908278077840805
BraTS-GLI-01184-000,0.7440980672836304,17.850738525390625,0.01640309952199459,0.07746507227420807,0.006925356574356556,17.850738525390625,17.850740432739258,17.850740432739258,0.12807458639144897
